user_id,treatment,purchase
33882,1,0
56503,0,0
60528,1,0
84442,1,0
95557,0,0
58380,1,0
48734,1,0
41009,1,0
16081,1,0
11280,1,1
74862,1,0
21701,0,0
40655,1,0
94770,0,0
25452,1,0
71717,1,0
74080,1,0
25436,1,0
74022,1,0
66651,1,1
71226,1,0
32165,1,0
29462,1,0
38170,1,1
26747,1,0
36953,1,0
73941,0,0
75002,0,0
47345,1,0
79017,1,1
42290,1,0
26648,1,0
98463,0,0
90986,1,0
76645,1,0
21358,1,0
86760,0,0
50605,1,0
26452,0,0
58871,0,0
24753,0,0
55650,1,1
59773,1,0
74800,1,0
51097,1,0
74504,1,0
49151,0,0
77780,0,0
76876,1,0
36759,1,0
15150,1,0
19952,1,0
61047,1,0
55227,1,0
67019,1,1
35266,1,0
49201,1,0
51244,0,0
69913,0,0
52130,1,1
93032,0,0
47945,1,0
68966,1,0
90128,0,0
34567,0,0
37967,1,0
11040,1,0
78663,1,0
34777,1,0
58476,0,0
14276,1,1
69697,1,1
85970,1,1
75454,1,0
35178,1,1
32860,1,0
69666,1,1
63627,0,0
72845,1,0
51143,1,0
47220,1,0
36317,1,0
66905,0,0
12887,1,0
24946,1,1
65379,1,0
59852,0,0
32632,0,0
55090,1,0
51235,1,0
89902,0,0
74648,1,0
34866,1,0
43789,1,1
48524,1,0
13946,1,0
38341,1,0
85733,1,0
95267,1,0
64289,1,0
58590,0,0
46722,1,0
32838,0,0
51562,0,0
62302,1,0
54669,1,0
96630,0,0
85819,0,0
62509,1,0
52090,1,0
39657,0,0
48988,1,1
63670,1,0
61119,1,0
47164,1,0
74668,1,1
94944,0,0
32417,0,0
15536,0,0
77450,1,0
34828,1,1
46602,1,0
23269,1,0
10635,1,0
67390,1,0
77403,1,1
78896,1,0
26557,0,0
50172,1,0
99190,0,0
46491,1,0
95800,1,0
45755,1,0
45028,1,0
68611,1,1
29395,1,0
41075,1,1
98494,1,1
62938,1,0
17541,0,0
50672,1,0
98367,1,0
78593,0,0
74081,1,0
17456,0,0
86809,1,0
20325,1,1
12273,1,0
75675,1,0
97921,0,0
38052,1,1
32663,0,0
22755,1,0
44571,1,0
29473,0,0
74151,1,0
47870,1,0
98500,1,1
48437,1,0
43967,0,0
79273,1,0
44620,0,0
23678,1,1
33842,0,0
93852,0,0
43080,0,0
93926,1,0
22485,0,0
25886,1,0
11938,0,0
15157,0,0
77016,1,0
14830,0,0
95100,0,0
15831,1,1
68106,1,0
72123,1,1
38495,1,0
30384,0,0
65266,1,0
65365,1,1
68425,0,0
25759,0,0
13230,1,1
21379,0,0
15990,1,0
24535,0,0
89213,0,0
17617,0,0
18433,1,0
81470,1,0
99410,1,0
14215,1,0
44117,1,0
64015,1,0
30770,0,0
90943,1,0
58114,1,1
17604,1,0
26034,0,0
72048,1,0
36811,0,0
23206,1,0
89384,1,0
69283,0,0
64948,1,0
68973,0,0
10047,1,0
99537,1,0
50373,1,0
80532,0,0
97410,1,0
59527,1,0
66796,1,0
53823,0,0
83753,1,0
65392,0,0
50706,0,0
48938,1,0
64699,1,1
83405,0,0
13422,1,0
13689,1,0
78269,1,0
84752,0,0
51458,1,0
54745,1,0
97998,0,0
61072,1,0
37325,0,0
15941,0,0
50602,0,0
95638,0,0
77830,1,0
74799,1,0
17043,0,0
60072,1,0
34278,0,0
86316,0,0
56852,0,0
82353,1,0
26575,0,0
12794,0,0
74998,1,1
68156,0,0
21161,1,0
26958,0,0
99876,0,0
64807,1,0
54640,1,1
71270,1,0
91566,0,0
90291,0,0
79035,1,0
10702,1,0
50189,1,1
25947,1,0
76844,0,0
57408,1,0
16151,1,1
90744,1,0
16872,0,0
85927,0,0
62146,1,1
41096,1,1
93825,1,0
34882,1,1
52548,1,0
29022,1,0
92388,1,1
76864,1,0
27578,0,0
12035,0,0
45985,0,0
32927,1,1
70537,0,0
11842,0,0
93389,0,0
41648,1,0
24405,1,0
85443,1,0
78730,1,0
58014,1,0
21787,1,0
36841,1,0
60893,0,0
24325,1,0
19736,0,0
20142,0,0
54301,1,1
72855,1,0
81821,0,0
50763,0,0
69589,1,0
37230,0,0
94712,0,0
33493,1,0
74702,0,0
11352,1,1
80754,0,0
97196,1,0
53471,1,1
31105,1,0
10620,1,0
82825,1,0
82426,1,0
95689,0,0
35509,0,0
26550,0,0
65988,1,0
59101,1,0
28087,1,0
10953,1,0
42547,1,1
50248,1,0
70399,1,0
14675,1,0
39107,1,0
91685,1,1
67858,1,0
95487,1,0
68315,1,0
89388,1,0
83480,1,0
36425,1,0
78435,1,0
45456,1,0
61793,0,0
49974,1,0
29487,0,0
44749,0,0
95379,1,0
24601,1,0
96002,1,0
59270,1,0
24266,1,1
40566,1,1
58022,1,0
30875,0,0
79574,0,0
50704,1,0
96879,1,0
17656,1,0
63011,1,0
40635,1,0
87607,0,0
51558,0,0
24894,1,0
14929,1,0
24333,1,0
31217,1,1
57635,1,1
68285,1,0
73824,1,0
42728,1,1
19392,1,0
84587,0,0
60045,0,0
28849,0,0
20346,0,0
64433,1,0
34948,1,0
27941,1,0
15634,1,1
70701,1,0
29779,1,0
22524,0,0
75728,1,0
21467,1,0
85333,1,0
76547,1,0
66496,1,0
56129,1,0
36748,1,1
73876,1,1
45006,1,0
72907,0,0
10868,1,0
34172,1,0
29578,1,0
14187,1,0
47026,1,0
27813,1,0
76439,1,0
14693,0,0
62316,1,0
99958,1,1
30446,1,1
29036,0,0
39431,0,0
57051,1,1
35574,1,0
97082,0,0
83911,0,0
58779,1,1
11886,1,0
62634,1,0
45468,1,1
10209,1,1
94011,1,0
85351,1,1
19692,1,0
60384,1,0
95524,1,0
65384,1,1
91201,1,0
68121,1,0
73732,1,0
73095,1,0
96449,1,0
53036,1,0
68344,1,0
91780,1,1
88260,1,0
52341,1,0
35761,1,1
72202,1,1
50245,0,0
47894,1,0
90028,1,1
20277,0,0
70111,1,0
19287,1,0
32615,1,0
88290,1,1
15231,1,1
15775,1,0
57835,1,1
25245,1,0
12580,0,0
49812,1,0
92617,0,0
50791,1,0
44425,1,0
18461,1,0
19939,0,0
34016,1,1
75869,0,0
31822,0,0
69241,1,1
85026,0,0
24579,1,1
11140,1,0
42033,1,0
29100,1,0
95700,1,0
39273,0,0
83235,1,0
25362,1,0
64119,0,0
95066,0,0
39946,1,1
23183,0,0
38790,1,1
31987,1,1
16439,1,1
60094,1,0
12781,1,1
81129,1,0
92395,1,0
29181,1,0
66271,1,0
63771,1,1
11227,0,0
78867,1,0
84646,1,0
